home win percentage,home last 5 wins,home avg points,home last 5 points,away win percentage,away last 5 wins,away avg points,away last 5 points,winner
0.528,4,101,575,0.655,3,106,511,0
0.648,2,107,534,0.642,4,101,489,0
0.304,2,96,472,0.509,1,100,468,0
0.226,2,90,458,0.389,4,96,519,1
0.796,3,103,522,0.679,3,106,473,1
0.389,2,98,501,0.63,4,102,512,0
0.185,0,92,455,0.423,1,93,479,1
0.208,3,98,500,0.537,1,106,489,0
0.611,2,100,486,0.6,3,102,535,1
0.643,3,106,486,0.679,3,103,538,0
0.566,4,99,534,0.377,1,101,506,0
0.358,2,96,467,0.667,4,102,523,0
0.358,1,100,442,0.392,4,101,501,0
0.824,4,111,533,0.63,3,101,494,0
0.245,0,99,489,0.415,2,96,461,1
0.423,2,94,447,0.537,4,101,577,1
0.434,2,93,499,0.5,1,100,461,1
0.618,4,102,513,0.527,1,106,497,0
0.667,2,103,537,0.685,4,106,503,0
0.655,3,107,559,0.37,2,101,473,0
0.182,0,92,445,0.607,3,103,557,1
0.574,4,99,510,0.782,2,103,497,1
0.4,3,98,492,0.6,2,99,479,0
0.4,4,96,511,0.827,4,111,515,0
0.316,3,96,464,0.222,2,90,469,0
0.545,5,101,574,0.37,1,100,489,0
0.649,3,106,496,0.415,1,94,458,0
0.655,3,102,496,0.736,3,101,467,1
0.241,0,99,489,0.385,3,101,494,0
0.426,2,93,489,0.218,1,90,462,0
0.625,4,102,518,0.564,4,99,485,0
0.673,2,103,518,0.222,3,98,509,0
0.509,1,100,450,0.673,4,105,486,0
0.364,1,100,483,0.426,2,96,466,1
0.518,1,106,517,0.377,2,101,501,1
0.37,3,96,469,0.618,2,101,495,0
0.661,4,107,578,0.741,3,101,465,1
0.589,2,99,481,0.811,4,110,497,1
0.411,3,98,500,0.614,4,103,559,1
0.554,5,101,562,0.411,4,96,512,0
0.655,3,106,477,0.661,3,105,460,0
0.328,3,96,464,0.436,3,94,523,1
0.786,2,103,470,0.661,4,106,478,0
0.389,2,101,509,0.179,0,92,440,0
0.632,4,102,507,0.407,0,94,445,1
0.679,3,103,533,0.649,4,107,557,0
0.554,3,98,460,0.214,1,90,474,0
0.218,2,98,521,0.579,1,99,474,0
0.518,2,100,478,0.436,2,96,484,0
0.357,1,100,477,0.509,0,106,527,1
0.382,4,96,466,0.255,1,100,510,1
0.364,2,101,482,0.745,4,100,466,0
0.643,2,102,480,0.607,2,101,494,0
0.621,4,103,541,0.815,4,110,505,0
0.517,1,106,554,0.561,5,101,543,0
0.404,3,96,501,0.627,4,103,538,0
0.211,0,90,473,0.569,0,99,455,0
0.789,3,103,486,0.322,3,96,457,0
0.4,3,102,531,0.418,1,94,462,0
0.404,3,98,492,0.175,0,92,442,1
0.649,2,105,465,0.8,3,110,515,1
0.621,3,102,489,0.232,2,98,506,0
0.684,3,103,516,0.429,2,96,503,0
0.732,3,100,462,0.638,3,107,547,1
0.526,3,100,484,0.446,3,94,507,0
0.351,1,100,459,0.375,3,96,461,1
0.375,2,101,499,0.596,1,100,494,1
0.268,2,100,505,0.561,3,98,461,0
0.649,3,102,490,0.552,4,102,551,0
0.559,0,99,443,0.397,2,99,501,0
0.439,3,94,516,0.793,3,103,464,1
0.19,1,93,468,0.638,1,104,459,0
0.228,2,98,490,0.719,2,100,446,1
0.65,3,105,478,0.421,2,96,504,1
0.525,2,106,553,0.603,1,101,497,1
0.386,3,96,465,0.552,2,98,443,0
0.627,3,102,472,0.644,3,107,534,1
0.281,3,100,510,0.542,3,102,559,1
0.368,2,101,509,0.655,3,102,496,1
0.411,3,102,548,0.804,3,110,534,1
0.414,4,96,501,0.224,1,90,478,0
0.317,3,96,465,0.411,1,94,458,1
0.69,4,103,523,0.617,4,102,526,0
0.345,0,100,435,0.534,4,100,495,1
0.22,1,90,457,0.627,0,104,452,1
0.431,3,96,522,0.807,3,110,530,0
0.431,2,94,496,0.517,2,106,518,0
0.224,2,98,496,0.65,3,107,511,1
0.639,3,105,483,0.542,5,100,510,0
0.421,2,94,478,0.276,3,100,525,0
0.607,3,102,502,0.404,3,102,548,0
0.797,4,103,469,0.695,5,103,528,0
0.617,3,101,467,0.567,1,99,453,0
0.724,3,100,458,0.397,4,96,465,1
0.339,0,99,446,0.542,1,98,429,0
0.424,4,96,489,0.203,2,93,488,0
0.311,2,95,459,0.508,2,106,509,1
0.397,3,101,516,0.407,4,95,466,0
0.441,3,97,518,0.431,3,95,479,1
0.633,1,104,490,0.613,3,103,511,1
0.683,4,103,526,0.712,2,99,442,1
0.22,1,98,490,0.35,1,99,458,1
0.533,4,100,498,0.39,2,99,509,0
0.55,3,102,557,0.217,1,90,462,0
0.441,3,94,520,0.271,3,100,523,0
0.61,2,101,483,0.362,2,101,505,0
0.793,3,110,540,0.533,1,98,438,0
0.656,3,107,495,0.661,3,102,504,1
0.623,3,101,452,0.557,3,102,561,0
0.667,4,102,526,0.645,3,105,474,0
0.441,4,95,513,0.623,1,105,505,0
0.433,4,96,488,0.629,3,101,473,0
0.306,1,95,464,0.356,1,100,481,0
0.213,1,91,472,0.4,3,95,460,1
0.8,5,103,493,0.619,3,103,529,0
0.433,2,97,499,0.516,3,106,504,1
0.672,3,103,513,0.383,1,98,494,0
0.717,2,100,454,0.267,2,100,499,0
0.541,4,99,486,0.407,3,101,486,1
0.557,1,99,456,0.45,3,94,501,0
0.617,3,101,496,0.361,2,99,476,0
0.797,3,110,528,0.635,2,105,457,0
0.532,3,99,482,0.721,3,99,461,0
0.609,2,103,516,0.524,3,106,502,0
0.443,2,94,505,0.35,1,100,496,0
0.2,2,93,483,0.443,4,96,482,1
0.21,1,91,467,0.803,5,103,502,0
0.217,1,98,473,0.672,5,102,528,0
0.525,1,98,460,0.565,2,99,448,0
0.355,2,100,491,0.677,3,103,506,1
0.623,4,101,535,0.619,3,101,471,0
0.8,4,110,533,0.645,3,106,501,0
0.426,2,97,503,0.41,4,95,452,1
0.377,0,98,481,0.45,4,95,518,1
0.317,1,96,480,0.417,3,101,475,0
0.548,2,102,561,0.613,1,104,507,0
0.262,1,99,489,0.625,1,104,447,1
0.459,5,95,528,0.556,2,98,456,1
0.79,4,102,482,0.344,0,101,503,0
0.452,3,94,517,0.41,2,101,467,1
0.609,2,101,480,0.71,3,99,471,1
0.532,1,98,447,0.54,3,99,473,1
0.349,2,100,509,0.197,2,93,486,0
0.516,2,105,464,0.803,4,110,526,1
0.635,3,106,494,0.23,1,98,497,0
0.452,5,96,482,0.328,2,96,493,0
0.419,2,96,493,0.547,3,100,488,1
0.631,2,104,460,0.615,3,103,519,1
0.629,5,101,556,0.603,1,104,522,0
0.419,4,95,443,0.194,2,92,470,0
0.258,0,99,481,0.371,0,98,489,0
0.452,4,95,499,0.339,0,101,512,1
0.222,1,91,470,0.6,2,101,485,1
0.419,3,101,466,0.714,3,99,471,0
0.444,3,94,516,0.413,1,96,480,0
0.524,1,98,457,0.323,2,96,491,0
0.556,3,102,556,0.641,3,106,486,1
0.359,3,100,523,0.794,4,103,517,0
0.508,2,105,470,0.226,1,98,484,0
0.806,4,110,518,0.365,0,98,459,0
0.661,4,102,530,0.683,3,103,518,0
0.46,5,96,507,0.531,2,98,479,0
0.562,3,98,470,0.703,3,99,481,0
0.635,5,102,566,0.621,4,103,543,1
0.429,4,95,448,0.672,2,103,513,0
0.27,1,99,473,0.19,1,92,431,1
0.444,3,95,501,0.606,2,101,492,0
0.219,1,91,491,0.349,1,101,526,0
0.429,4,101,482,0.318,2,96,499,0
0.594,1,104,531,0.453,3,95,505,0
0.547,3,102,552,0.222,1,98,484,0
0.621,2,104,460,0.646,3,106,510,0
0.369,3,100,532,0.81,5,110,515,0
0.515,3,105,478,0.781,3,103,526,1
0.667,4,102,520,0.359,0,98,462,0
0.469,5,97,522,0.438,4,101,492,1
0.569,3,98,478,0.344,1,101,548,0
0.231,2,91,502,0.406,0,96,468,1
0.692,2,99,466,0.523,2,98,487,0
0.438,4,95,464,0.354,0,98,476,0
0.797,4,109,516,0.203,1,92,429,0
0.554,3,103,557,0.597,1,101,475,0
0.636,2,106,499,0.662,2,103,508,1
0.554,4,100,506,0.379,3,100,546,1
0.313,2,96,487,0.627,4,103,561,1
0.625,4,102,590,0.219,1,98,478,0
0.6,1,104,519,0.672,4,103,528,1
0.507,2,105,460,0.2,1,92,441,0
0.266,1,99,464,0.785,3,103,518,1
0.462,4,97,506,0.591,1,104,504,1
0.576,4,99,499,0.677,4,103,543,0
0.446,4,101,481,0.227,2,91,471,0
0.697,2,99,465,0.388,4,100,553,0
0.215,1,98,490,0.415,1,96,471,1
0.446,2,95,497,0.632,4,104,564,0
0.627,2,105,487,0.561,3,103,543,0
0.446,5,95,468,0.453,3,95,487,0
0.338,1,101,531,0.788,3,103,503,1
0.8,4,110,537,0.262,1,99,456,0
0.348,0,98,468,0.701,3,99,468,0
0.197,1,92,444,0.631,4,102,601,0
0.667,3,103,508,0.309,1,96,476,0
0.545,3,100,529,0.515,2,98,477,0
0.627,2,106,504,0.446,2,95,450,0
0.623,4,103,559,0.424,2,97,493,0
0.224,2,91,477,0.358,1,98,472,0
0.455,3,95,506,0.667,3,103,546,0
0.597,2,104,527,0.212,0,98,475,0
0.588,1,101,491,0.455,3,97,506,0
0.507,1,97,470,0.621,3,102,581,1
0.552,3,103,553,0.455,5,101,491,0
0.632,3,105,531,0.304,0,96,467,0
0.333,1,101,525,0.632,3,106,505,1
0.803,4,110,539,0.791,4,103,529,0
0.455,5,95,473,0.582,4,99,505,1
0.209,2,92,470,0.209,0,98,499,1
0.672,3,103,512,0.382,4,100,534,0
0.515,2,105,454,0.552,4,100,516,0
0.258,1,99,471,0.448,4,95,462,1
0.3,0,96,483,0.657,3,103,537,0
0.235,2,91,479,0.206,2,92,480,0
0.418,2,97,497,0.5,1,97,470,0
0.629,4,104,587,0.448,2,96,500,0
0.463,3,95,500,0.377,3,100,536,0
0.594,2,101,489,0.603,3,104,528,0
0.559,3,103,567,0.779,3,103,494,0
0.638,4,105,549,0.691,2,99,462,1
0.627,3,102,579,0.448,4,101,509,0
0.328,1,101,525,0.439,1,95,434,0
0.806,4,110,555,0.544,3,99,493,0
0.638,3,106,532,0.588,5,99,508,0
0.441,1,96,474,0.426,3,97,535,1
0.353,1,98,470,0.6,3,101,506,0
0.676,3,103,516,0.522,3,104,449,1
0.696,3,99,482,0.647,2,103,536,0
0.809,4,110,562,0.456,4,95,455,0
0.493,0,98,500,0.634,4,103,555,1
0.565,4,103,582,0.471,4,95,518,0
0.768,3,103,507,0.632,3,102,563,1
0.643,3,106,525,0.536,2,99,475,0
0.594,3,104,513,0.203,1,92,460,0
0.338,1,101,513,0.58,4,99,512,0
0.441,3,101,503,0.362,2,98,479,1
0.31,1,96,503,0.371,2,100,512,1
0.221,1,98,497,0.433,1,95,456,1
0.529,4,104,486,0.629,3,105,550,0
0.254,1,99,451,0.246,3,91,481,0
0.435,0,97,476,0.667,3,103,518,1
0.435,4,98,560,0.435,2,101,505,1
0.2,1,92,455,0.7,4,99,492,1
0.592,2,101,493,0.441,2,95,459,0
0.449,3,95,437,0.217,1,98,496,1
0.812,5,110,565,0.571,3,98,491,0
0.371,3,98,485,0.6,3,104,517,0
0.486,0,98,487,0.464,3,95,489,0
0.571,4,103,562,0.265,1,99,459,0
0.62,3,105,548,0.638,4,103,552,0
0.348,2,101,515,0.243,2,91,454,0
0.638,1,102,504,0.814,5,110,547,1
0.435,1,95,444,0.429,3,97,557,1
0.197,1,92,448,0.648,4,106,533,1
0.306,1,96,515,0.757,2,103,506,1
0.563,2,98,454,0.429,0,97,487,1
0.443,2,101,522,0.457,3,95,485,1
0.592,3,104,524,0.597,3,101,500,1
0.704,4,99,499,0.639,4,104,535,1
0.229,2,98,505,0.261,1,99,482,1
0.529,1,99,464,0.671,4,103,537,1
0.38,2,100,517,0.239,2,91,473,1
0.443,2,95,453,0.629,0,103,499,1
0.629,3,102,523,0.577,4,104,580,0
0.535,4,104,478,0.357,3,101,525,1
0.493,1,98,493,0.437,1,97,492,0
0.301,1,96,490,0.38,4,98,508,1
0.25,3,91,483,0.653,5,106,546,1
0.556,1,98,450,0.429,1,95,466,0
0.761,2,102,510,0.465,3,95,472,0
0.437,3,97,526,0.644,4,104,523,0
0.194,0,92,424,0.437,1,101,500,1
0.583,2,104,510,0.271,2,99,497,0
0.676,4,103,532,0.225,2,98,498,0
0.694,3,99,496,0.817,5,110,561,1
0.521,1,99,446,0.366,4,101,530,0
0.634,4,103,553,0.625,3,105,520,0
0.375,1,100,484,0.437,1,95,448,0
0.528,4,104,490,0.634,1,102,494,1
0.423,1,95,481,0.764,2,102,499,0
0.603,4,101,516,0.192,0,92,424,0
0.5,2,98,520,0.819,5,110,554,1
0.431,1,95,455,0.569,4,103,556,0
0.639,2,102,477,0.384,2,100,510,0
0.635,4,104,529,0.247,2,91,487,0
0.444,4,97,540,0.268,2,99,475,0
0.528,1,99,463,0.222,2,98,508,0
0.444,2,101,478,0.658,5,106,566,1
0.458,2,95,450,0.389,4,98,514,0
0.562,1,98,472,0.681,4,103,545,1
0.639,4,103,533,0.685,3,99,485,0
0.431,1,97,513,0.616,2,104,477,0
0.521,3,104,469,0.562,3,103,523,1
0.431,2,95,505,0.438,2,101,495,1
0.243,1,91,476,0.264,2,99,501,1
0.753,2,102,504,0.493,2,98,512,0
0.589,2,104,499,0.685,4,103,526,0
0.676,2,99,462,0.361,4,101,513,0
0.219,1,98,501,0.438,1,95,469,1
0.644,3,102,493,0.514,2,104,492,0
0.452,4,98,518,0.438,2,97,525,0
0.384,4,98,533,0.757,3,102,490,0
0.466,2,95,451,0.644,4,103,535,1
0.662,5,107,569,0.822,5,110,550,1
0.425,1,95,500,0.392,4,98,531,0
0.297,1,96,493,0.649,4,103,516,1
0.554,1,98,464,0.24,1,92,500,0
0.446,3,101,514,0.432,2,97,520,0
0.189,0,92,423,0.459,4,98,506,1
0.676,4,103,520,0.356,3,101,495,0
0.486,2,98,473,0.608,4,101,524,0
0.216,1,98,487,0.595,3,104,506,1
0.568,3,103,509,0.608,1,104,469,1
0.446,2,95,482,0.378,2,101,516,0
0.649,4,103,516,0.653,4,107,562,1
0.274,2,99,513,0.534,2,99,501,1
0.64,4,103,499,0.459,2,95,457,0
0.613,2,105,503,0.68,4,103,525,1
0.824,5,110,554,0.507,1,104,461,0
0.427,2,97,507,0.432,2,95,516,0
0.56,2,98,484,0.187,0,92,432,0
0.453,3,101,504,0.493,3,98,478,1
0.467,5,98,515,0.6,3,104,513,0
0.6,3,101,507,0.387,3,98,504,0
0.68,2,99,462,0.56,2,104,547,0
0.213,0,98,480,0.293,1,96,482,1
0.653,5,103,525,0.373,2,100,509,0
0.351,2,101,497,0.541,3,100,518,1
0.27,2,99,488,0.64,4,103,530,1
0.427,2,95,502,0.237,1,92,487,0
0.747,3,102,490,0.474,5,98,538,0
0.382,2,98,478,0.453,2,94,457,0
0.592,3,104,518,0.447,3,101,519,1
0.684,2,99,459,0.566,3,98,509,1
0.605,2,104,512,0.827,5,110,554,1
0.5,3,98,499,0.303,1,96,468,1
0.368,1,100,483,0.658,4,107,581,1
0.5,0,104,469,0.453,3,95,476,0
0.645,4,103,545,0.547,4,100,519,0
0.553,1,103,512,0.684,4,104,538,1
0.645,4,103,518,0.605,4,101,504,0
0.434,2,97,497,0.447,1,95,462,0
0.658,5,103,518,0.829,5,110,555,0
0.184,0,92,437,0.234,0,92,479,0
0.347,1,101,485,0.447,3,95,472,1
0.267,1,99,464,0.662,4,107,577,1
0.75,3,103,526,0.506,1,103,457,0
0.442,1,94,465,0.434,3,95,487,0
0.539,4,99,516,0.818,4,110,540,0
0.545,1,104,533,0.662,5,103,531,1
0.342,0,101,472,0.211,0,98,465,0
0.667,4,107,564,0.263,1,98,459,0
0.429,2,95,472,0.584,3,104,531,1
0.312,2,96,465,0.597,3,101,500,0
0.231,0,92,472,0.571,4,98,500,1
0.468,4,98,531,0.753,3,103,523,1
0.39,2,98,466,0.455,3,101,540,1
0.195,1,92,458,0.442,3,97,502,1
0.675,2,98,453,0.545,4,99,517,0
0.494,2,98,478,0.649,4,103,509,1
0.667,5,103,541,0.688,4,104,533,0
0.364,1,100,490,0.26,1,98,460,0
0.455,4,95,482,0.351,1,101,500,0
0.597,1,105,521,0.5,1,103,445,0
0.649,4,103,557,0.208,0,98,466,0
0.449,1,95,461,0.59,2,101,487,1
0.808,3,110,532,0.654,4,103,553,0
0.321,3,96,487,0.59,3,104,529,1
0.756,4,103,537,0.423,2,95,442,0
0.462,3,98,535,0.577,4,99,509,0
0.654,4,103,502,0.462,4,101,547,1
0.385,2,98,467,0.449,3,97,500,1
0.192,1,92,452,0.487,2,98,482,1
0.679,3,104,532,0.671,5,103,556,1
0.538,3,99,481,0.494,1,103,452,0
0.538,1,103,532,0.346,1,101,508,0
0.372,1,100,502,0.603,2,105,552,1
0.462,4,95,491,0.679,3,99,479,1
0.256,0,98,448,0.205,0,98,469,0
0.316,3,96,489,0.19,1,92,463,1
0.443,1,94,458,0.595,3,104,531,1
0.595,2,101,465,0.228,0,92,476,0
0.671,4,107,550,0.684,4,98,479,0
0.646,3,103,549,0.456,3,95,475,1
0.81,3,110,538,0.203,0,98,483,0
0.494,3,98,493,0.468,3,98,541,0
0.468,4,101,530,0.646,4,103,494,0
0.38,1,98,465,0.418,1,95,420,0
0.367,1,101,531,0.342,1,101,500,0
0.456,4,97,501,0.544,1,104,539,0
0.57,4,98,498,0.759,4,103,540,0
0.671,3,104,539,0.544,3,99,458,0
0.675,5,103,557,0.487,1,103,441,0
0.266,1,98,462,0.608,3,105,597,1
0.412,1,94,423,0.675,3,104,545,1
0.637,3,103,485,0.388,2,98,503,0
0.225,0,92,472,0.5,3,98,494,1
0.75,4,103,544,0.2,2,92,445,1
0.463,2,98,514,0.6,3,101,488,1
0.438,1,94,474,0.312,3,96,477,0
0.2,0,98,485,0.537,2,99,471,1
0.537,1,104,512,0.637,3,103,532,0
0.463,3,95,488,0.613,3,105,582,0
0.338,1,101,516,0.263,1,99,491,0
0.812,3,110,541,0.675,3,98,468,0
0.675,5,107,538,0.375,2,101,569,0
0.475,4,101,547,0.6,3,104,525,0
0.463,5,97,530,0.575,4,98,500,0
0.481,1,102,426,0.679,5,107,522,1
0.605,3,101,513,0.741,3,103,521,0
0.605,3,105,573,0.63,2,103,515,0
0.679,3,104,537,0.469,4,95,512,0
0.667,2,98,475,0.469,5,98,536,0
0.506,3,98,491,0.481,5,101,541,1
0.198,0,98,489,0.543,2,104,521,1
0.543,3,99,481,0.679,5,103,541,0
0.457,1,98,486,0.309,2,96,473,0
0.642,3,103,480,0.568,3,98,494,0
0.21,3,92,470,0.383,2,98,518,1
0.222,0,92,476,0.444,2,95,476,1
0.593,3,104,509,0.407,0,94,421,0
0.815,3,110,529,0.37,2,101,579,0
0.259,1,98,505,0.346,2,101,523,1
0.732,2,103,510,0.39,2,98,531,1
0.61,4,101,510,0.646,3,103,494,0
0.817,4,110,570,0.549,3,99,486,0
0.305,1,96,464,0.561,2,99,510,1
0.488,5,101,529,0.22,0,92,486,0
0.463,2,98,488,1.0,1,97,97,1
1.0,1,106,106,0.463,3,95,502,0
0.451,3,95,492,0.402,0,94,408,0
0.598,4,104,485,0.463,4,97,507,0
0.683,3,104,539,0.366,2,101,613,1
0.671,3,98,487,0.0,0,95,95,1
0.5,3,98,501,0.207,2,92,459,1
0.549,3,104,547,0.671,4,103,537,0
0.476,0,102,440,0.61,4,105,577,1
0.622,1,103,514,0.0,0,95,95,0
0.354,2,101,529,0.683,5,107,527,1
0.256,1,98,504,0.195,0,98,491,1
0.0,0,99,99,0.0,0,76,76,1
1.0,1,122,122,0.0,0,94,94,1
1.0,1,111,111,1.0,1,111,111,0
0.5,1,100,201,1.0,1,104,104,0
0.0,0,87,87,1.0,1,112,112,1
0.0,0,95,95,0.0,0,87,87,1
1.0,1,112,112,1.0,1,106,106,1
1.0,2,99,198,1.0,2,106,212,0
0.5,1,103,206,0.0,0,94,94,0
0.0,0,97,97,1.0,1,88,88,1
0.0,0,106,106,0.0,0,100,100,0
1.0,1,105,105,1.0,1,112,112,1
0.0,0,85,85,1.0,1,111,111,1
0.0,0,104,104,0.0,0,111,111,0
0.0,0,95,95,1.0,1,112,112,0
0.0,0,101,202,0.5,1,93,186,1
1.0,2,103,206,0.5,1,112,223,1
0.0,0,94,189,1.0,2,112,223,1
0.5,1,94,188,0.0,0,88,175,0
0.5,1,102,204,0.5,1,102,205,1
1.0,2,108,215,0.5,1,118,236,0
0.0,0,94,188,0.667,2,101,303,1
0.5,1,108,215,0.5,1,104,208,1
0.5,1,98,196,0.0,0,88,177,0
1.0,2,110,219,0.0,0,105,210,0
0.667,2,102,306,0.0,0,112,223,0
1.0,2,126,251,0.5,1,92,183,0
0.0,0,112,225,0.5,1,100,199,1
0.0,0,83,166,0.667,2,101,303,1
0.0,0,89,266,0.0,0,99,297,1
0.667,2,113,340,0.667,2,101,303,1
0.0,0,89,266,1.0,3,123,368,0
1.0,2,104,207,0.333,1,98,294,1
1.0,3,119,357,0.667,2,96,289,0
1.0,3,110,329,0.667,2,102,306,0
0.0,0,93,280,0.75,3,100,398,0
1.0,3,99,296,0.0,0,93,278,1
0.667,2,102,305,0.75,3,99,397,1
0.0,0,103,309,0.0,0,103,310,1
0.667,2,101,302,1.0,3,108,325,1
0.333,1,115,345,0.5,2,90,358,1
0.0,0,106,318,0.333,1,92,276,1
0.25,1,93,372,0.333,1,101,302,0
0.667,2,105,316,0.75,3,99,397,0
0.8,4,99,495,0.0,0,90,362,0
0.75,3,102,410,0.5,2,106,424,0
0.25,1,94,376,0.25,1,103,413,0
0.25,1,100,400,0.0,0,89,266,0
0.75,3,118,473,1.0,4,107,427,1
0.5,2,100,402,0.25,1,108,434,0
0.667,2,94,283,0.5,2,100,400,1
1.0,4,119,476,1.0,4,108,431,0
0.6,3,101,503,0.6,3,114,571,0
0.667,2,103,308,0.5,2,99,397,1
0.5,2,98,393,0.25,1,102,410,1
0.5,2,99,396,0.5,2,94,375,1
0.6,3,102,508,0.6,3,92,461,0
0.2,1,105,527,1.0,5,106,530,0
0.25,1,100,400,0.75,3,104,418,0
0.0,0,90,449,0.0,0,107,427,1
0.8,4,101,506,0.0,0,88,353,0
0.4,2,102,510,0.4,2,98,491,1
0.4,2,94,472,0.6,3,99,493,0
0.0,0,101,403,0.833,5,99,502,1
0.6,3,104,520,0.75,3,94,378,1
1.0,5,118,588,0.4,2,96,480,0
0.2,1,106,531,0.4,2,99,495,1
0.667,3,101,510,0.5,2,98,392,1
0.857,5,102,511,0.6,3,103,516,0
0.0,0,91,455,0.333,2,103,532,1
0.4,2,97,487,0.0,0,104,518,0
0.5,3,98,493,0.0,0,91,447,0
0.6,3,99,496,0.4,2,104,518,0
0.6,3,94,471,0.5,3,93,481,0
0.167,1,107,537,1.0,5,118,596,1
0.8,4,108,539,0.5,3,102,526,1
0.833,5,102,519,0.5,3,94,463,0
0.333,1,100,480,0.2,1,106,531,0
0.5,2,97,476,0.833,4,103,511,0
0.5,2,112,557,0.5,3,102,517,0
0.667,3,104,511,0.8,4,96,478,1
0.429,3,94,457,0.429,3,103,501,0
0.0,0,92,457,0.571,2,100,488,1
0.875,5,104,528,0.6,3,99,494,1
0.333,1,97,479,0.571,3,104,522,0
0.143,0,105,499,0.667,4,102,504,1
1.0,5,116,587,0.833,4,100,492,0
0.667,3,107,533,0.429,2,91,448,0
0.857,5,102,514,0.667,4,93,473,0
0.5,2,102,527,0.571,2,113,542,1
0.571,3,97,480,0.167,1,104,515,0
0.714,3,99,474,0.429,2,100,478,1
0.571,4,98,474,0.4,2,104,518,1
0.667,3,102,499,0.333,2,102,518,1
0.0,0,103,521,0.5,2,99,483,0
0.429,3,102,528,0.5,2,102,472,0
0.375,3,101,498,0.143,1,102,489,0
0.0,0,91,474,0.625,2,100,477,1
0.5,2,103,505,0.5,4,94,478,1
0.778,4,104,541,0.143,1,105,547,0
0.429,2,100,500,0.714,3,105,523,0
0.571,4,103,543,0.0,0,90,458,1
0.375,1,91,439,1.0,5,115,562,1
0.429,2,99,509,0.5,4,96,470,0
0.125,0,103,478,0.714,3,99,495,0
0.5,3,104,536,0.714,4,102,508,1
0.625,3,97,472,0.571,3,96,488,0
0.571,2,101,499,1.0,5,113,543,1
0.429,2,102,510,0.625,2,106,517,0
0.556,4,95,486,0.5,2,103,514,0
0.444,3,101,496,0.5,2,96,482,0
0.429,2,101,493,0.8,4,104,549,0
0.444,2,101,481,0.875,5,104,530,1
0.667,2,102,494,0.125,1,104,525,0
0.625,3,101,505,0.5,4,101,531,0
0.333,1,90,454,0.444,2,103,531,0
0.625,2,115,550,0.0,0,93,477,0
0.5,2,102,515,0.125,1,102,495,0
0.5,3,99,519,0.5,4,102,552,0
0.222,1,103,490,0.125,1,92,473,0
0.556,1,106,519,0.625,2,98,489,0
0.429,1,102,510,0.5,4,101,484,0
0.444,3,102,540,0.556,3,101,514,1
0.444,3,97,469,0.889,5,103,513,0
0.75,4,104,526,0.0,0,92,475,0
0.5,2,104,527,0.556,3,100,506,0
1.0,5,115,560,0.111,1,94,486,0
0.4,2,99,479,0.111,1,102,512,0
0.444,2,103,533,0.4,1,91,452,1
0.444,3,101,498,0.4,1,103,523,0
0.727,3,103,541,0.444,2,95,483,1
0.667,3,113,547,0.5,3,102,512,1
0.3,2,104,504,0.7,2,102,491,0
0.111,1,99,468,0.556,2,98,503,0
0.0,0,91,456,0.6,4,102,530,1
0.667,3,101,515,0.6,4,96,493,0
0.4,2,101,519,0.556,4,102,514,1
0.455,2,93,470,0.6,3,110,534,0
0.778,4,102,524,0.364,0,102,502,0
0.556,3,104,536,0.2,1,99,461,0
0.5,2,103,508,0.5,3,98,486,0
0.1,1,95,498,0.667,2,103,516,0
0.5,1,97,488,0.8,4,103,522,0
0.667,4,97,472,0.4,1,103,537,1
0.455,3,99,482,0.5,3,101,496,0
0.1,1,100,484,0.5,3,98,503,1
1.0,5,114,548,0.636,2,102,505,0
0.455,3,101,496,0.182,2,94,490,0
0.455,3,101,491,0.455,1,103,523,0
0.0,0,91,445,0.545,3,96,498,1
0.6,4,102,507,0.636,4,101,515,1
0.615,1,102,490,0.364,3,104,501,0
0.364,1,101,498,0.333,0,100,479,0
0.545,3,111,550,0.091,1,100,484,0
0.8,5,101,518,0.545,4,100,514,0
0.5,2,96,484,0.583,2,103,539,0
0.6,3,106,538,0.7,4,101,506,1
0.6,3,96,467,0.333,3,103,504,0
0.727,3,102,513,0.455,2,97,473,0
0.6,2,105,512,1.0,5,114,560,1
0.5,3,102,508,0.0,0,90,442,0
0.545,3,102,510,0.167,2,96,515,0
0.5,3,96,513,0.417,1,101,497,0
0.417,1,103,529,0.545,1,97,472,1
0.083,0,100,467,0.818,5,102,513,0
0.583,3,111,536,0.5,3,99,485,1
0.667,5,101,516,0.545,2,95,488,0
0.5,3,100,504,0.545,3,105,543,1
0.308,0,101,478,0.545,2,106,524,0
1.0,5,115,575,0.727,4,101,505,0
0.182,1,99,467,0.538,2,102,519,1
0.5,3,101,490,0.308,3,104,525,1
0.583,4,98,513,0.417,1,97,479,0
0.75,3,104,527,0.643,2,102,486,0
0.583,2,97,473,0.556,2,104,521,1
0.636,4,98,496,0.0,0,90,427,0
0.385,1,100,483,0.538,3,98,467,1
0.75,4,101,497,0.538,4,96,517,0
0.5,1,105,521,0.571,2,102,502,1
0.154,1,96,504,0.583,4,104,539,0
0.154,1,101,473,0.583,4,106,554,0
0.538,2,109,501,0.692,5,101,500,0
0.462,2,100,508,1.0,5,114,581,1
0.167,1,99,470,0.357,1,101,479,1
0.538,3,103,526,0.357,3,103,521,0
0.769,3,104,518,0.462,3,100,497,0
